LANGUAGE,TWEET,CREATED_AT,FAVORITE_COUNT
en,"@ChristNCoffee79 @lyon56225213 @wendelltalks Shalom, AMEN https://t.co/seP0S2UEFV
GOD bless you. 👁️🙏🏿👁️✝️
Late 1st early 2nd Century Roman Catacombs of Domittilla Italy. Lord JESUS The CHRIST YESHUA HAMASHIACH (center) teaching disciples in The Last Supper.
#JesusIsLord #KINGDOM #metoo #bingejesus 
#RepresentationMatters https://t.co/EZ3Wr4FWeZ",2022-10-26T21:14:23.000Z,0
en,"New Baptist task force has ONE survivor on it but FOUR pastors. And note the repeated use of the word 'voluntary.' Practically worthless!

#CSA #clergy #churchtoo #SNAPHeals #RCCAbuse  #ChurchToo #SBCtoo #SBCdatabaseNOW #SBCTruthandJustice

https://t.co/UWAktBnRy8",2022-10-26T21:08:43.000Z,15
en,"Admirable achievements in a few days…may perpetrators not get away this time. One would have hoped the #metoo-movement of 2017 would have had more of an impact, but hopefully a second round can make SH less of a problem in our professional environment.",2022-10-26T21:06:13.000Z,4
en,It has been very saddening but not altogether surprising to follow #econtwitter’s current #metoo moment. A short 🧵 based on my experience conducting research related to reporting of (sexual) harassment.,2022-10-26T18:32:11.000Z,243
en,Wigdor former client and #metoo activist @rowena_chiu has been granted the right to testify in the #Weinstein trial. “I feel both terrified and vindicated in equal measure” @variety https://t.co/dMoA8NJjfg,2022-10-26T20:51:21.000Z,2
en,@OriginalSixClub @2G1CRangers @NYCTheMiC Me too. Or is it #metoo,2022-10-26T20:47:06.000Z,3
en,"Democrats targeted a GOP woman for her sexual assault, and not a single Democrat stood up for the woman.

#metoo was always a joke. 
 https://t.co/m8sNHAZzTW #FoxNews",2022-10-26T20:41:33.000Z,51
en,"""Ann Olivarius, a sexual discrimination and harassment lawyer, in a statement said that FIU was “passing the trash,”[...]In this case, however, [@FIU] is accused of “passing the trash” to itself"" https://t.co/W9llrOJPNf #AcademicTwitter #AcademicChatter #MeTooPhD @ColleenFlahert1",2022-10-26T20:39:46.000Z,0
en,"@JulesJester They are so scared of him they making BS up, this #MeToo movement is so damaging to Black men, it is disgusting.",2022-10-26T20:26:04.000Z,0
en,I know this story well and still was nauseous reading it. The hand under the table. “Maria” locking herself in a bathroom. The harm that so many have endured at the hands of Chris Huerta is mind boggling. #churchtoo,2022-10-26T20:08:26.000Z,15
en,"Next month marks the 20th anniversary of the resignation of Boston's disgraced Cardinal Bernard Law. Sadly, his successor, O'Malley, also  remains secretive about abuse. #CSA #clergy #churchtoo #SNAPHeals #RCCAbuse  #ChurchToo #SBCtoo #SBCdatabaseNOW 

https://t.co/m3QJbImDUo",2022-10-25T13:59:49.000Z,9
en,@_offensivetea @Jezebel You wish. #MeToo founder stated the movement was not meant to discriminate against men. That's all Turd hijacking somebody's advocacy idea and 💩all over it.,2022-10-26T19:59:21.000Z,5
en,"Folks in LA, stand with the survivors of Harvey Weinstein by attending the trial. #Metoo #HarveyWeinstein https://t.co/kvtY55a85f",2022-10-26T19:53:48.000Z,7
en,"Ep. 50: The Cost of Living Protests, &amp; Platypus on Sexual Liberation by @PlatypusSays on @ApplePodcasts 

Hosted by Lisa Müller, @beepa_la, @PamNogales &amp; @AWintersperger #metoo  #podcast #socialism https://t.co/2tdM3aS5fG",2022-10-26T19:48:15.000Z,4
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,"It has been five years since the #MeToo movement. Although a lot has changed for employers, it is not clear if efforts to address sexual #harassment have significantly improved #workplace conduct. Read the @BLaw article here to learn more https://t.co/EkdvmtljJE https://t.co/yxwU6P3irV",2022-10-26T19:38:01.000Z,0
en,"@TalbertSwan Bishop, #HowardStern did #blackface in 1993, &amp; he has apologized. This is a new day of making #celebrities accountable for hate &amp; blatant lies. What happened to #forgiveness? Accountability only came when the #MeToo movement started. #Kanye's hatred is even felt in black circles",2022-10-26T19:35:40.000Z,1
en,#HerschelWalker  has spawned his very own #MeToo movement.,2022-10-26T19:31:28.000Z,1
en,@Jezebel But there is a perfect perpetrator. One who uses #MeToo to claim false victimhood while preying on accomplished guys,2022-10-26T19:27:58.000Z,98
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,"It’s #PSEAHDayOfAction 

Recently I spoke to Emily @editorialcrj about #sexualAggression in @UN.

The #power #inequalities that drive #SEA and limit #accountability also provide the context of  #SexualHarassment 

See her write-up here: https://t.co/EiN9SkTLYu…
 
#VAWG #MeToo",2022-10-26T19:09:41.000Z,6
en,@JulesJester Just another #metoo fake,2022-10-26T19:02:24.000Z,0
en,If the #MeToo movement does a sweep of the music industry? BOY,2022-10-26T18:59:30.000Z,1
en,It has been very saddening but not altogether surprising to follow #econtwitter’s current #metoo moment. A short 🧵 based on my experience conducting research related to reporting of (sexual) harassment.,2022-10-26T18:32:11.000Z,243
en,"It is sick that the democrats would use a sexual assault incident against the victim! So much for the #metoo movement! #jenniferRuthGreen #voteRepublican #voteJRGreen 

https://t.co/uhWorL5TOJ",2022-10-26T18:32:56.000Z,1
en,It has been very saddening but not altogether surprising to follow #econtwitter’s current #metoo moment. A short 🧵 based on my experience conducting research related to reporting of (sexual) harassment.,2022-10-26T18:32:11.000Z,243
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,@TimNorfolk3 What happened to the #MeToo movement?,2022-10-26T18:27:25.000Z,11
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,"AMERICAN UGLY: In Trial of Kevin Spacey Jury Found Him Not Liable of #MeToo Sexual Misconduct in 1986; Now 6 Days Later, Ruling on Absence of Dr Loftus, witness in #GhislaineMaxwell trial) - Inner City Press: https://t.co/TasJvly67W Book: https://t.co/PVLa98GxPC",2022-10-26T18:22:16.000Z,5
en,"On whose instructions bogus #MeToo articles were written about him? Why did ""Paid Media Channel"" publish those articles which hold no truth and can't be substantiated?
@ips_nupurprasad @PMOIndia @HMOIndia
CBI Interrogate PBS InSSRCase",2022-10-26T02:50:25.000Z,5
en,"I'm not going to be silent anymore. #MeToo 
https://t.co/1rFTHiRmF0",2022-10-26T18:04:15.000Z,12
en,"This kills me 

#yesallwomen and #metoo

What a crock of shit",2022-10-26T18:01:31.000Z,5
en,"Thread 5
#Metoo allegations against Sushant were breaking news and all over the place then how come Sanjana didn't get this news and responded on time in a way letting him suffer for that period.
CBI Interrogate PBS InSSRCase
@ips_nupurprasad  @PMOIndia  @HMOIndia https://t.co/7mfmy5iUAM",2022-10-26T02:44:07.000Z,10
en,@bootleg_gene @LauraBockov Dr Charlotte Proudman's years in the spotlight are drawing to a close. Because people have woken up to the fraud of the #MeToo movement. She picked the wrong horse to get rich off.,2022-10-25T03:31:45.000Z,39
en,"This kills me 

#yesallwomen and #metoo

What a crock of shit",2022-10-26T18:01:31.000Z,5
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3802
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,this defining #metoo moment in econ is important not just for the victims who found the courage to speak publicly but also for the many who didn’t report their molestors by fear of lack of support. some things have to change.,2022-10-26T17:32:01.000Z,17
en,"This Friday, a LIVE interview + Q&amp;A with Hillsong mega-church survivor turned activist. Find out the truth. Prepare to be blown away. 

Happing in our Facebook group: https://t.co/H28CK2QCPK

#Hillsong  #hillsongexposed #culty #mentalhealth #churchtoo #toxicreligion https://t.co/UbEXl02BNz",2022-10-26T17:31:09.000Z,0
en,"@corden_stephen @barbaragunter @deathtospinach Oh dear, #MeToo really passed you by, didn't it?",2022-10-26T17:26:11.000Z,5
en,"It’s always about selling the narrative, the narrative is continuous and fluid. During #metoo, when crime was low, leftoid women were telling us that rape lurked around every corner. Now, with crime way the fuck up, they’re magically never afraid. See, new narrative to sell.",2022-10-26T17:22:10.000Z,18
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,"India is Most Worst Country for Men.
Change my mind.

#MenToo #GenderBiasedLaws #metoo #antimalecountry #nocountryformen https://t.co/wxRj9fnSSp",2022-10-26T03:21:18.000Z,198
en,"“Although these women are 2-3x more likely to be sexually assaulted, they remain absent from #QC’s stats on sexual violence…” 

It’s been 5 years since the start of #MeToo and advocates are calling for greater #disability representation in the movement. 

https://t.co/lewl8HFioJ",2022-10-26T17:17:24.000Z,5
en,"@jasminericegirl If he is 26 or older, this makes complete sense to me. Hormones are leveling out and his frontal cortex is fully developed. It takes longer than you’d think for a man to realize he can say “no”. #metoo",2022-10-26T17:10:38.000Z,0
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3802
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,Let it be known that you are a gaping asshole who r*ped me. You know who you are. #MeToo,2022-10-26T17:03:49.000Z,0
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,"Our conversation on “The Samaritan Woman's Story: Reconsidering John 4 After #ChurchToo” from @ivpress  about abuse, objectification, sexualization, and sexism in John 4
Sponsors @CBTSKansas @ChurchBenefits1 https://t.co/mMeMkOL6vR &amp; Youth Theology Network
https://t.co/rQ9IJxMews",2022-10-26T17:01:48.000Z,3
en,"Don't let sexual harassment go uninvestigated in your workplace. If your team finds itself unsure of where to start, there are some things to keep in mind as you navigate tricky terrain: https://t.co/jTP3GrV1Ez #sexualharassment #MeToo #hostileworkenvironment",2022-10-26T17:00:57.000Z,0
en,"So just how does Don Giovanni fare in the midst of the #MeToo movement? The music, naturally, will always seduce, but its original framing no longer flies. 

https://t.co/pK7iAN6zPR",2022-10-26T17:00:02.000Z,0
en,"calling all pharbs ‼️🖤

for @teenvogue’s Oct 2022 cover i sat down with @phoebe_bridgers, who’s used her Punisher tour + growing platform to talk politics.

we talked abortion, #metoo’s impact on her career, disrupting rock music’s misogyny, + more.
🔗 https://t.co/X3RVZDJjBi https://t.co/HYltmhDe4j",2022-10-26T12:33:06.000Z,2885
en,I need the #MeToo movement to penetrate the music industry because the abuse and manipulation that women like Ashanti have to endure is disgusting and needs to be exposed.,2022-10-26T16:45:15.000Z,81
